Date,TQQQ,QLD,SSO,XLE,GLD,IEF,SPY,QQQ,state,year,total,revenue_rate,total_revenue_rate,,,,,
2020-02-07,26.75499916,35.18873596,39.77098083,47.89228439,147.7899933,110.802742,320.8234863,226.5297394,crisis2,2020,101.10 ,9.38%,177.37%,,,,,
2020-02-10,27.71999931,36.06113815,40.37021637,47.65273666,148.1699982,111.017952,323.2185059,229.2674713,crisis2,2020,101.66 ,9.98%,177.89%,,,,,
2020-02-11,27.73999977,36.06113815,40.49454117,48.18506622,147.6600037,110.7538223,323.7786865,229.3069916,crisis2,2020,101.67 ,9.99%,177.89%,,,,,
2020-02-12,28.55249977,36.76856613,41.01173401,48.83273697,147.5399933,110.4701157,325.8647461,231.5406647,crisis2,2020,102.02 ,10.37%,178.21%,,,,,
2020-02-13,28.44249916,36.64608002,40.92221451,48.68191147,148.3800049,110.5679398,325.5169983,231.2441559,crisis2,2020,102.05 ,10.40%,178.24%,,,,,
2020-02-14,28.63500023,36.84106064,41.04156113,48.42462158,149,110.8418579,326.0385742,231.9063721,crisis2,2020,102.28 ,10.64%,178.45%,,,,,
2020-02-18,28.68499947,36.90355301,40.82772446,48.02536774,150.9100037,111.017952,325.1983643,231.9953003,crisis2,2020,102.33 ,10.71%,178.50%,,,,,
2020-02-19,29.51499939,37.59597397,41.20566559,48.66416168,151.7899933,110.9983826,326.7531738,234.2190857,crisis2,2020,102.73 ,11.13%,178.86%,,,,,
2020-02-20,28.67499924,36.86605453,40.8749733,48.61093521,152.4100037,111.3212204,325.4108276,232.0447235,crisis2,2020,102.59 ,10.98%,178.73%,,,,,
2020-02-21,27.03499985,35.49370193,40.00968552,48.03423691,154.6999969,111.7712479,322.0597229,227.5872345,crisis2,2020,102.24 ,10.60%,178.41%,,,,,
2020-02-24,23.92000008,32.73649979,37.29695129,45.81618118,156.0899963,112.6419373,311.3784485,218.81073,crisis2,2020,100.41 ,8.63%,176.74%,,,,,
2020-02-25,21.98500061,30.96918678,35.10139847,43.7933197,153.3000031,112.9550171,301.9429932,212.8608704,crisis2,2020,98.31 ,6.35%,174.81%,,,,,
2020-02-26,22.28750038,31.2366581,34.83535004,42.47135162,153.9700012,112.8963013,300.8323669,213.9579315,crisis2,2020,98.14 ,6.17%,174.66%,,,,,
2020-02-27,18.95499992,28.10949135,31.6949482,40.2000618,154,113.4441376,287.3214722,203.2442169,crisis2,2020,95.55 ,3.37%,172.29%,,,,,
2020-02-28,19.25,28.39196205,31.56814003,40.16456985,148.3800049,114.7159424,286.1142883,203.402359,crisis2,2020,95.00 ,2.78%,171.78%,,,,,
2020-03-02,21.87750053,31.06417465,34.12173462,41.78818893,149.1999969,114.6375885,298.5048828,213.8986206,crisis2,2020,97.55 ,5.53%,174.11%,,,,,
2020-03-03,19.81749916,29.0818882,32.20218277,40.51058578,153.8899994,115.9696732,289.9579773,207.0394745,crisis2,2020,96.57 ,4.48%,173.22%,,,,,
2020-03-04,22.22249985,31.46913338,34.87016296,41.46879196,154.1600037,115.7150116,302.145813,215.6776428,crisis2,2020,98.99 ,7.09%,175.43%,,,,,
2020-03-05,20.27249908,29.5743351,32.54034424,39.95163727,157.4900055,116.7434616,292.1019897,209.1248932,crisis2,2020,97.52 ,5.50%,174.09%,,,,,
2020-03-06,19.20999908,28.57694244,31.48110962,37.70696259,157.5500031,117.9286499,287.2731934,205.5964813,crisis2,2020,96.80 ,4.71%,173.42%,,,,,
2020-03-09,15.30749989,24.6423645,26.58029175,30.11233711,157.8099976,118.9864578,264.8387451,191.3148193,crisis2,2020,92.55 ,0.12%,169.53%,,,,,
2020-03-10,17.69000053,27.28458023,29.30545616,31.54077148,154.4799957,116.8022385,278.5427551,201.7320557,crisis2,2020,94.52 ,2.25%,171.34%,,,,,
2020-03-11,15.41499996,24.90483475,26.39629364,29.87278748,153.9299927,115.6366577,264.9642334,192.9456177,crisis2,2020,91.51 ,-1.00%,168.58%,,,,,
2020-03-12,11.18999958,20.29532814,21.3562336,26.14645576,147.7899933,115.6954346,239.6132202,175.2541656,crisis2,2020,85.84 ,-7.14%,163.38%,,,,,
2020-03-13,14.21000004,24.16241455,25.29230499,28.5596981,143.2799988,114.9412308,260.0968933,190.0991821,crisis2,2020,89.34 ,-3.36%,166.59%,,,,,
2020-03-16,9.3125,18.29554367,19.38446617,24.67366409,141.6399994,117.9776001,231.6361084,167.3275909,crisis2,2020,84.09 ,-9.03%,161.78%,,,,,
2020-03-17,10.82999992,20.76277733,21.79385185,24.84223557,143.5599976,115.0195999,244.1425934,180.0179901,crisis2,2020,86.19 ,-6.76%,163.70%,,,,,
2020-03-18,9.827500343,19.46291733,19.55852127,21.27560234,140.6999969,113.4230423,231.7809753,174.5425568,crisis2,2020,83.11 ,-10.09%,160.88%,,,,,
2020-03-19,10.05500031,19.73038864,19.54608727,22.72177505,138.0399933,113.7952576,232.2734833,175.59021,crisis2,2020,83.02 ,-10.19%,160.80%,,,,,
2020-03-20,8.87749958,18.15305901,17.77323914,22.94358063,140.1100006,116.6944809,222.263855,168.7112885,crisis2,2020,81.80 ,-11.50%,159.68%,,,,,
2020-03-23,8.904999733,18.24554634,16.7537899,21.37977982,146.3000031,118.0755386,216.5809479,168.8331146,recovery2,2020,13.58 ,,,,,,,
2020-03-24,10.89000034,21.02275085,19.91905785,24.8085289,153.3999939,117.272377,236.2039185,181.907135,recovery2,2020,15.96 ,17.54%,187.69%,,,,,
2020-03-25,10.63749981,20.64749908,20.47939873,25.97865677,151.3000031,117.3409424,239.7399292,180.5601196,recovery2,2020,15.64 ,15.23%,184.00%,,,,,
2020-03-26,12.36999989,22.87000084,22.8922596,27.56603813,153.2400055,117.6249619,253.7382813,190.0684662,recovery2,2020,17.62 ,29.79%,207.26%,,,,,
2020-03-27,11.08500004,21.19249916,21.47644997,25.69746208,152.25,118.4967117,246.1805115,183.5314941,recovery2,2020,16.14 ,18.88%,189.84%,,,,,
2020-03-30,12.25,22.81500053,22.87480927,25.96051407,152.9199982,118.7709579,254.1753998,190.2071228,recovery2,2020,17.53 ,29.15%,206.23%,,,,,
2020-03-31,11.90999985,22.39500046,22.16192055,26.35962868,148.0500031,118.9864578,250.3868103,188.5827942,recovery2,2020,17.15 ,26.35%,201.76%,,,,,
2020-04-01,10.43249989,20.52499962,20.16782188,25.05343819,149.4499969,119.4708939,239.1181946,180.5699921,recovery2,2020,15.48 ,14.02%,182.07%,,,,,
2020-04-02,11.05000019,21.34000015,21.11501884,27.34834099,151.8999939,119.4904861,244.6359711,184.2346954,recovery2,2020,16.20 ,19.30%,190.50%,,,,,
2020-04-03,10.60499954,20.76000023,20.51180458,27.05807686,152.6499939,119.5787735,241.0999603,181.6198883,recovery2,2020,15.68 ,15.52%,184.47%,,,,,
2020-04-06,12.82499981,23.71249962,23.28360367,28.49125862,156.8800049,119.0393906,257.2936707,194.6047516,recovery2,2020,18.27 ,34.57%,214.89%,,,,,
2020-04-07,12.80000019,23.62000084,23.30603409,29.09900093,156.0399933,118.5098572,257.5560303,194.5255127,recovery2,2020,18.21 ,34.14%,214.20%,,,,,
2020-04-08,13.61750031,24.64749908,24.87389565,31.04014206,154.6499939,118.3627396,266.2017822,198.6557465,recovery2,2020,19.13 ,40.94%,225.05%,,,,,
2020-04-09,13.66749954,24.70999908,25.61420631,30.75894547,158.6900024,118.6177292,270.2526245,198.9429626,recovery2,2020,19.19 ,41.35%,225.71%,,,,,
2020-04-13,14.14249992,25.27750015,25.14060783,30.65917015,161.4100037,118.3627396,267.7851868,201.0922699,recovery2,2020,19.71 ,45.19%,231.85%,,,,,
2020-04-14,15.97749996,27.46249962,26.64365959,30.51403618,162.6799927,118.5196762,275.6829224,209.8379974,recovery2,2020,21.72 ,60.00%,255.49%,,,,,
2020-04-15,15.44750023,26.83499908,25.49954605,29.08085823,161.8500061,119.5787735,269.8251953,207.4311523,recovery2,2020,21.14 ,55.73%,248.68%,,,,,
2020-04-16,16.27499962,27.85250092,25.76126671,27.83816338,161.7100067,119.7062454,271.1269226,211.2147217,recovery2,2020,22.06 ,62.53%,259.53%,,,,,
2020-04-17,16.68250084,28.3125,27.1396904,30.79523087,158.5700073,119.3924484,278.4515381,213.2352142,recovery2,2020,22.50 ,65.72%,264.64%,,,,,
2020-04-20,16.14249992,27.65749931,26.18003082,29.8337307,159.6999969,119.7062454,273.5457764,210.7095642,recovery2,2020,21.90 ,61.32%,257.61%,,,,,
2020-04-21,14.35750008,25.60000038,24.5623188,29.30762672,158.6100006,120.0396576,265.2400513,202.934494,recovery2,2020,19.98 ,47.17%,235.01%,,,,,
2020-04-22,15.62749958,27.18250084,25.67651939,30.35076141,161.7299957,119.6670151,271.1269226,208.9564667,recovery2,2020,21.41 ,57.68%,251.78%,,,,,
2020-04-23,15.52499962,27.05249977,25.66156387,31.33040619,163.3399963,119.7454758,271.1074524,208.5107727,recovery2,2020,21.29 ,56.82%,250.42%,,,,,
2020-04-24,16.27499962,27.94249916,26.39688873,31.40297127,162.6399994,119.7748795,274.8863831,211.7990723,recovery2,2020,22.11 ,62.86%,260.06%,,,,,
2020-04-27,16.59250069,28.28249931,27.15464592,32.08327484,161.5599976,119.1374664,278.849762,213.5026703,recovery2,2020,22.44 ,65.28%,263.93%,,,,,
2020-04-28,15.69499969,27.27499962,26.89042854,32.81800842,160.8399963,119.6572037,277.5675049,209.4813995,recovery2,2020,21.48 ,58.27%,252.73%,,,,,
2020-04-29,17.32749939,29.13500023,28.29377747,35.24897385,161.7299957,119.5983658,284.8338013,216.9098663,recovery2,2020,23.23 ,71.13%,273.27%,,,,,
2020-04-30,17.44249916,29.24500084,27.74290657,34.46888351,158.8000031,119.3139725,282.1818237,216.820694,recovery2,2020,23.34 ,71.96%,274.59%,,,,,
2020-05-01,15.87749958,27.47750092,26.27475166,32.51866913,159.7799988,119.4788895,274.7115173,210.7095642,recovery2,2020,21.68 ,59.68%,254.99%,,,,,
2020-05-04,16.4375,28.16500092,26.44425011,33.64344788,160.3399963,119.4985352,275.4692993,213.1659241,recovery2,2020,22.30 ,64.28%,262.33%,,,,,
2020-05-05,16.96249962,28.79249954,26.92283249,33.67066193,161.0200043,119.4101791,278.0143738,215.5826111,recovery2,2020,22.88 ,68.52%,269.11%,,,,,
2020-05-06,17.29750061,29.14249992,26.55392456,32.79079437,158.9499969,118.9684372,276.1297913,216.9098663,recovery2,2020,23.22 ,71.05%,273.13%,,,,,
2020-05-07,17.97249985,29.91500092,27.18954277,33.64344788,161.3899994,119.6948853,279.461792,219.7029266,recovery2,2020,23.94 ,76.38%,281.65%,,,,,
2020-05-08,18.69750023,30.70000076,28.08938217,35.17640686,160.4199982,119.3022079,284.0858154,222.7138977,recovery2,2020,24.70 ,81.94%,290.53%,,,,,
2020-05-11,19.16250038,31.20999908,28.11181641,34.5595932,159.4199982,118.9684372,284.1441345,224.7047119,recovery2,2020,25.19 ,85.53%,296.26%,,,,,
2020-05-12,18.02249908,29.96500015,26.95523643,33.95185852,160.0399933,119.361084,278.4806824,220.0000458,recovery2,2020,23.99 ,76.75%,282.24%,,,,,
2020-05-13,17.34000015,29.21750069,26.01801109,32.40982056,161.5800018,119.6065216,273.555542,217.246582,recovery2,2020,23.28 ,71.48%,273.82%,,,,,
2020-05-14,17.91500092,29.85499954,26.6486454,32.77265549,163.0099945,119.7930374,276.8292542,219.7128143,recovery2,2020,23.89 ,75.94%,280.96%,,,,,
2020-05-15,18.22249985,30.23999977,26.88793945,32.64566422,163.9299927,119.7144928,278.1018372,221.1390839,recovery2,2020,24.23 ,78.50%,285.03%,,,,,
2020-05-18,19.27750015,31.39749908,28.53057671,35.31246948,162.6900024,118.9782639,286.5727234,225.2593689,recovery2,2020,25.34 ,86.64%,298.04%,,,,,
2020-05-19,19.12999916,31.19499969,27.94730377,34.32375717,164.2599945,119.3120117,283.629303,224.694809,recovery2,2020,25.16 ,85.36%,295.98%,,,,,
2020-05-20,20.25,32.46500015,28.88452721,35.69343948,164.6499939,119.3414764,288.4475708,229.1815643,recovery2,2020,26.36 ,94.16%,310.04%,,,,,
2020-05-21,19.62750053,31.75,28.4557991,35.12198639,162.25,119.4199829,286.4561462,226.6856079,recovery2,2020,25.69 ,89.23%,302.17%,,,,,
2020-05-22,19.80500031,31.94750023,28.57544327,34.90428543,163.2100067,119.6457901,287.0001221,227.4680939,recovery2,2020,25.88 ,90.61%,304.38%,,,,,
2020-05-26,19.72249985,31.81999969,29.31076622,35.87485504,160.8899994,119.3316574,290.5361023,226.8540192,recovery2,2020,25.77 ,89.84%,303.14%,,,,,
2020-05-27,20,32.12250137,30.15327454,36.33746338,161.1799927,119.4298172,294.8590088,228.0920868,recovery2,2020,26.06 ,91.98%,306.56%,,,,,
2020-05-28,19.87249947,31.99749947,30.05356789,35.32153702,161.7200012,119.3218231,294.3150024,227.7949677,recovery2,2020,25.93 ,91.05%,305.07%,,,,,
2020-05-29,20.69249916,32.86750031,30.28288841,35.15825653,162.9100037,119.7047043,295.6264343,231.1327972,recovery2,2020,26.78 ,97.27%,315.01%,,,,,
2020-06-01,20.94750023,33.21749878,30.56206322,35.77507401,163.6600037,119.6575165,296.8213196,231.8261108,recovery2,2020,27.08 ,99.50%,318.57%,,,,,
2020-06-02,21.36499977,33.63000107,31.06806755,36.77286148,162.6000061,119.4609756,299.2790527,233.381134,recovery2,2020,27.50 ,102.56%,323.45%,,,,,
2020-06-03,21.65500069,33.92499924,31.90060425,37.85228348,159.6000061,118.7534866,303.2619019,234.4309845,recovery2,2020,27.79 ,104.71%,326.89%,,,,,
2020-06-04,21.21500015,33.43999863,31.70368576,37.86135483,161.2799988,118.2817917,302.465332,232.78685,recovery2,2020,27.33 ,101.30%,321.45%,,,,,
2020-06-05,22.47249985,34.75,33.34383392,40.67328644,158.0099945,117.6922073,310.2173462,237.4023438,recovery2,2020,28.61 ,110.76%,336.55%,,,,,
2020-06-08,22.97249985,35.32249832,34.17636871,42.5055809,159.7200012,117.8199539,313.9671631,239.2446442,recovery2,2020,29.15 ,114.71%,342.86%,,,,,
2020-06-09,23.48500061,35.80500031,33.65541077,40.90912628,161.2599945,118.242485,311.625946,240.9779053,recovery2,2020,29.65 ,118.37%,348.71%,,,,,
2020-06-10,24.33250046,36.69499969,33.2640686,38.89542007,163.5700073,119.1268768,309.887085,243.8700104,recovery2,2020,30.51 ,124.77%,358.93%,,,,,
2020-06-11,20.75,33.06750107,29.41545868,35.23083115,162.3899994,119.5494232,292.0223999,231.7864838,recovery2,2020,26.91 ,98.22%,316.52%,,,,,
2020-06-12,21.20000076,33.52999878,30.14330101,36.11976624,162.6199951,119.2841034,295.5196228,233.6287384,recovery2,2020,27.36 ,101.58%,321.89%,,,,,
2020-06-15,21.94750023,34.36750031,30.67921829,36.22861481,162.3300018,119.1858444,298.2784424,236.4713287,recovery2,2020,28.16 ,107.42%,331.21%,,,,,
2020-06-16,23.10750008,35.60250092,31.8632164,37.27175522,162.25,118.9401779,304.0195923,240.5322113,recovery2,2020,29.36 ,116.24%,345.30%,,,,,
2020-06-17,23.33250046,35.77500153,31.59650421,36.0018425,162.5599976,119.1268768,302.7568054,241.2948303,recovery2,2020,29.55 ,117.70%,347.64%,,,,,
2020-06-18,23.51250076,35.99750137,31.61395264,36.44630814,162.2400055,119.3922043,302.8733521,241.9485626,recovery2,2020,29.76 ,119.19%,350.00%,,,,,
2020-06-19,23.47999954,35.95249939,31.2425518,35.89299774,164.0299988,119.4315109,301.1424561,241.9089355,recovery2,2020,29.72 ,118.90%,349.55%,,,,,
2020-06-22,24.31500053,36.84500122,31.68125153,36.0592804,165.0899963,119.32341,303.0743408,244.8100891,recovery2,2020,30.58 ,125.26%,359.71%,,,,,
2020-06-23,24.95000076,37.43249893,31.94297791,36.09603119,166.4799957,119.2841034,304.469635,246.893631,recovery2,2020,31.19 ,129.77%,366.90%,,,,,
2020-06-24,23.47999954,35.93249893,30.33025169,34.09324646,165.8999939,119.5101242,296.7029724,241.8037872,recovery2,2020,29.71 ,118.83%,349.43%,,,,,
2020-06-25,24.10250092,36.62250137,30.94842339,34.74552917,165.8000031,119.5297623,299.8837891,244.1056061,recovery2,2020,30.36 ,123.66%,357.15%,,,,,
2020-06-26,22.37000084,34.83250046,29.5051918,33.54201889,166.5399933,119.8540573,292.7611084,238.3410645,recovery2,2020,28.60 ,110.69%,336.43%,,,,,
2020-06-29,23.08499908,35.56750107,30.36016273,33.9921875,166.6300049,119.9719772,297.0639954,240.9405823,recovery2,2020,29.33 ,116.03%,344.96%,,,,,
2020-06-30,24.41250038,36.92250061,31.17774391,34.77309036,167.3699951,119.7557678,300.8692627,245.6633453,recovery2,2020,30.67 ,125.91%,360.74%,,,,,
2020-07-01,25.28499985,37.86249924,31.57406807,33.92787933,166.6199951,119.5689087,302.9767456,248.5307617,recovery2,2020,31.57 ,132.58%,371.40%,,,,,
2020-07-02,25.82250023,38.375,31.90558815,34.30455017,166.9799957,119.7164383,304.6452332,250.2174377,recovery2,2020,32.10 ,136.45%,377.57%,,,,,
2020-07-06,27.71999931,40.27249908,32.89267349,34.40560532,167.9799957,119.5394135,309.348175,256.3689575,recovery2,2020,34.00 ,150.43%,399.89%,,,,,
2020-07-07,27.17499924,39.70249939,32.2047081,33.3123436,169.0399933,119.9229889,306.1575928,254.602829,recovery2,2020,33.44 ,146.32%,393.34%,,,,,
2020-07-08,28.21999931,40.73249817,32.703228,33.28478241,170.0899963,119.7361069,308.4992676,257.9564209,recovery2,2020,34.48 ,153.96%,405.54%,,,,,
2020-07-09,28.92499924,41.40999985,32.33432007,31.64029503,169.6300049,120.1196899,306.7430115,260.129303,recovery2,2020,35.17 ,159.06%,413.67%,,,,,
2020-07-10,29.53750038,42.02750015,32.99735641,32.65087509,169.1900024,119.8836594,309.8750305,261.905304,recovery2,2020,35.78 ,163.59%,420.90%,,,,,
2020-07-13,27.71249962,40.27750015,32.43901062,32.47632217,169.3999939,120.0115128,307.1918335,256.5177612,recovery2,2020,33.99 ,150.42%,399.88%,,,,,
2020-07-14,28.29999924,40.86500168,33.2541008,33.61552048,170.1900024,120.0016556,311.17276,258.3334656,recovery2,2020,34.58 ,154.75%,406.79%,,,,,
2020-07-15,28.44000053,40.95500183,33.8897171,34.34130478,170.3399963,119.9623413,314.0315857,258.859314,recovery2,2020,34.70 ,155.59%,408.14%,,,,,
2020-07-16,27.82999992,40.38249969,33.65790176,34.18511581,168.7299957,120.050827,312.9972839,257.0932312,recovery2,2020,34.11 ,151.24%,401.19%,,,,,
2020-07-17,27.95999908,40.51250076,33.82740021,33.70739365,170.1199951,120.0213394,313.9046631,257.3908997,recovery2,2020,34.24 ,152.20%,402.72%,,,,,
2020-07-20,30.34000015,42.84000015,34.39821243,33.1469841,170.9400024,120.1000061,316.4415588,264.6932983,recovery2,2020,36.59 ,169.53%,430.40%,,,,,
2020-07-21,29.37000084,41.9375,34.51536179,35.1497612,173,120.2278671,317.1147766,261.9350891,recovery2,2020,35.65 ,162.64%,419.39%,,,,,
2020-07-22,29.70999908,42.23249817,34.90670395,34.7179718,175.6300049,120.2672272,318.9198608,262.8577576,recovery2,2020,35.97 ,164.98%,423.13%,,,,,
2020-07-23,27.38249969,40.00500107,34.09410858,34.65366364,177.1799927,120.3852463,315.1145935,255.9919281,recovery2,2020,33.69 ,148.20%,396.34%,,,,,
2020-07-24,26.57250023,39.23500061,33.64793396,34.46073151,178.6999969,120.3262329,313.085083,253.5610657,recovery2,2020,32.90 ,142.38%,387.04%,,,,,
2020-07-27,28,40.65000153,34.12152863,34.49747849,182.2299957,120.1393661,315.3682556,258.0853882,recovery2,2020,34.33 ,152.85%,403.76%,,,,,
2020-07-28,26.94750023,39.63999939,33.70525742,33.90950775,183.75,120.4245758,313.368103,254.8013153,recovery2,2020,33.29 ,145.25%,391.63%,,,,,
2020-07-29,27.86499977,40.55749893,34.51536179,34.61691284,185.1300049,120.5819473,317.2221069,257.7381592,recovery2,2020,34.21 ,152.01%,402.42%,,,,,
2020-07-30,28.31749916,40.96500015,34.27607346,33.25722122,183.7599945,120.7491531,316.0903015,259.0874939,recovery2,2020,34.64 ,155.18%,407.48%,,,,,
2020-07-31,29.84499931,42.41999817,34.82195663,33.10104752,185.4299927,120.7786484,318.5881042,263.7110596,recovery2,2020,36.13 ,166.16%,425.02%,,,,,
2020-08-03,30.95750046,43.54249954,35.30303192,33.22047424,185.6399994,120.7196045,320.803009,267.2729797,recovery2,2020,37.25 ,174.40%,438.17%,,,,,
2020-08-04,31.36000061,43.88000107,35.5647583,34.02893829,189.5899963,121.1330032,322.0421448,268.2651672,recovery2,2020,37.62 ,177.12%,442.52%,,,,,
2020-08-05,31.61000061,44.11000061,36.01343155,34.38724136,191.3500061,120.729454,324.0422974,268.9299011,recovery2,2020,37.86 ,178.89%,445.34%,,,,,
2020-08-06,32.81999969,45.23249817,36.49451065,34.11162567,193.8899994,120.8672638,326.2083435,272.4918823,recovery2,2020,39.03 ,187.48%,459.06%,,,,,
2020-08-07,31.74749947,44.21500015,36.53688431,34.15755844,190.8099976,120.6113129,326.4425659,269.3466492,recovery2,2020,37.98 ,179.78%,446.77%,,,,,
2020-08-10,31.31999969,43.81999969,36.7537384,35.21407318,190.1499939,120.4833603,327.4182739,268.1957092,recovery2,2020,37.57 ,176.75%,441.93%,,,,,
2020-08-11,29.54249954,42.18500137,36.15551758,35.09464264,179.9400024,120.0699539,324.7155151,263.1157227,recovery2,2020,35.86 ,164.18%,421.86%,,,,,
2020-08-12,31.75250053,44.30749893,37.15007019,35.44374847,179.1000061,119.7155685,329.2427673,269.7335815,recovery2,2020,38.03 ,180.14%,447.34%,,,,,
2020-08-13,31.97500038,44.48249817,37.02793121,34.75471878,183.3300018,119.4694824,328.6476135,270.3487549,recovery2,2020,38.23 ,181.61%,449.68%,,,,,
2020-08-14,31.88249969,44.40000153,37.02544022,35.0854454,182.5399933,119.5285416,328.6574097,270.0312805,recovery2,2020,38.14 ,180.96%,448.65%,,,,,
2020-08-17,32.93500137,45.38499832,37.25974274,34.88333511,186.5,119.7254028,329.7014465,273.1665344,recovery2,2020,39.16 ,188.47%,460.63%,,,,,
2020-08-18,33.90250015,46.27000046,37.40431595,34.44236374,188.1799927,119.9321365,330.4137268,275.7957764,recovery2,2020,40.09 ,195.29%,471.53%,,,,,
2020-08-19,33.24000168,45.66500092,37.12015533,34.04731369,182.2400055,119.7746353,329.0378723,273.9404297,recovery2,2020,39.45 ,190.62%,464.07%,,,,,
2020-08-20,34.60749817,46.93000031,37.33950424,33.3123436,183.5,120.1191559,330.062439,277.7404785,recovery2,2020,40.77 ,200.32%,479.56%,,,,,
2020-08-21,35.33000183,47.55500031,37.58877563,33.10104752,182.0299988,120.2077408,331.2332764,279.6652527,recovery2,2020,41.44 ,205.28%,487.48%,,,,,
2020-08-24,35.98500061,48.16999817,38.36647415,34.01057053,181,120.0403976,334.5897217,281.4115601,recovery2,2020,42.08 ,209.96%,494.95%,,,,,
2020-08-25,36.82500076,48.91999817,38.63567734,33.53283691,181.2200012,119.7549515,335.760498,283.624054,recovery2,2020,42.87 ,215.81%,504.30%,,,,,
2020-08-26,39.18249893,50.99499893,39.40340042,32.82542419,183.3600006,119.7057419,339.1267395,289.6763306,recovery2,2020,45.09 ,232.14%,530.37%,,,,,
2020-08-27,38.82749939,50.65499878,39.57788849,32.88973618,181.2400055,119.2824631,339.8682861,288.7734985,recovery2,2020,44.74 ,229.58%,526.29%,,,,,
2020-08-28,39.42750168,51.18500137,40.07142258,33.47771454,184.3899994,119.4793167,342.0636292,290.2419434,recovery2,2020,45.31 ,233.74%,532.93%,,,,,
2020-08-31,40.34000015,52.08000183,39.7972374,32.75193405,184.8300018,119.6072845,340.8244324,292.5735168,recovery2,2020,46.21 ,240.40%,543.56%,,,,,
2020-09-01,42.43500137,53.79999924,40.53505325,32.53144455,185.0500031,119.9993362,344.0345459,297.5740967,recovery2,2020,48.12 ,254.45%,566.00%,,,,,
2020-09-02,43.63249969,54.80500031,41.70658875,32.37526703,182.6199951,120.1667938,349.0106812,300.3919067,recovery2,2020,49.22 ,262.56%,578.95%,,,,,
2020-09-03,36.93249893,49.18500137,38.84505463,32.13639832,181.1399994,120.3244095,336.9996948,285.1619568,recovery2,2020,43.06 ,217.19%,506.49%,,,,,
2020-09-04,35.40999985,47.88000107,38.19198608,32.03534317,181.6399994,119.6545944,334.24823,281.3619385,recovery2,2020,41.65 ,206.77%,489.86%,,,,,
2020-09-08,30.40500069,43.31499863,36.1081543,30.86857986,181.2899933,119.9106903,325.1156006,267.838562,recovery2,2020,36.86 ,171.52%,433.58%,,,,,
2020-09-09,33.01750183,45.84000015,37.53393555,31.07988548,183.0500031,119.8515778,331.5357666,275.7065125,recovery2,2020,39.43 ,190.45%,463.80%,,,,,
2020-09-10,31.10750008,43.95999908,36.21284103,29.94068527,182.4600067,119.9993362,325.7790833,270.2098389,recovery2,2020,37.53 ,176.49%,441.50%,,,,,
2020-09-11,30.42749977,43.40499878,36.2477417,29.96824837,182.4499969,120.1865005,325.9449463,268.3346252,recovery2,2020,36.92 ,171.94%,434.24%,,,,,
2020-09-14,31.99500084,44.91500092,37.18994904,30.19792557,183.8899994,120.0781631,330.2380371,273.007782,recovery2,2020,38.46 ,183.27%,452.34%,,,,,
2020-09-15,33.35499954,46.19499969,37.58378601,29.97743988,183.4499969,120.0190506,331.9065247,276.8772278,recovery2,2020,39.77 ,193.00%,467.87%,,,,,
2020-09-16,31.75250053,44.66999817,37.27968216,31.18094254,183.9700012,119.9500885,330.589325,272.4620667,recovery2,2020,38.21 ,181.48%,449.47%,,,,,
2020-09-17,30.29000092,43.34000015,36.64656448,31.22688293,182.9600067,119.9894791,327.6817017,268.205658,recovery2,2020,36.82 ,171.19%,433.05%,,,,,
2020-09-18,29.12000084,42.19499969,35.78411102,30.87776756,183.1999969,119.8811188,323.9092102,264.7825928,recovery2,2020,35.66 ,162.67%,419.43%,,,,,
2020-09-21,29.46500015,42.56000137,34.98647308,29.85429955,179.5200043,120.0978317,320.3042297,265.4176331,recovery2,2020,36.01 ,165.28%,423.61%,,,,,
2020-09-22,31.07500076,44.08499908,35.69437408,29.54613686,178.6499939,120.0978317,323.5663452,270.3487549,recovery2,2020,37.58 ,176.83%,442.05%,,,,,
2020-09-23,28.19750023,41.375,34.0342865,28.21077347,174.7899933,120.0978317,316.0625,262.09375,recovery2,2020,34.79 ,156.25%,409.19%,,,,,
2020-09-24,28.61000061,41.79000092,34.21375275,28.201437,175.4400024,120.1569672,316.9049683,263.314209,recovery2,2020,35.20 ,159.29%,414.05%,,,,,
2020-09-25,30.61499977,43.77000046,35.31549454,28.18275833,174.9400024,120.2554626,322.0283508,269.4359131,recovery2,2020,37.19 ,173.97%,437.49%,,,,,
2020-09-28,32.43000031,45.52500153,36.50198364,28.84576988,176.6999969,120.2357407,327.3770447,275.0317993,recovery2,2020,38.98 ,187.12%,458.49%,,,,,
2020-09-29,32.09000015,45.11500168,36.1081543,28.05202293,178.1900024,120.3244095,325.5941162,273.7915649,recovery2,2020,38.60 ,184.36%,454.08%,,,,,
2020-09-30,32.72499847,45.82500076,36.62662125,27.96798134,177.1199951,119.9993362,328.0627441,275.6667786,recovery2,2020,39.27 ,189.31%,461.99%,,,,,
2020-10-01,34.25749969,47.21500015,37.11516953,27.10886574,178.6999969,120.0673447,330.1689453,280.0422974,recovery2,2020,40.74 ,200.08%,479.18%,,,,,
2020-10-02,31.43250084,44.55500031,36.39230728,27.37033272,178.5399933,119.9490662,327.0341797,272.1643982,recovery2,2020,37.99 ,179.87%,446.92%,,,,,
2020-10-05,33.41500092,46.48500061,37.68348694,28.19209671,179.4100037,119.1900864,332.8334961,277.9686584,recovery2,2020,39.95 ,194.29%,469.93%,,,,,
